DateTime,Final price,Historical Low,price,release_date,game_age_days,month,original_price,is_on_sale,discount_percent,last_sale_date,days_since_last_sale,game_title
2025-05-06 17:01:10,19.99,7.99,19.99,2016-11-01 17:10:18,3107,5,19.99,0,0.0,2025-04-23 17:01:11,12.0,Resident Evil 7
2025-06-05 17:01:17,7.99,7.99,7.99,2016-11-01 17:10:18,3137,6,19.99,1,60.03001500750374,2025-06-05 17:01:17,0.0,Resident Evil 7
2025-06-19 17:01:11,19.99,7.99,19.99,2016-11-01 17:10:18,3151,6,19.99,0,0.0,2025-06-05 17:01:17,13.0,Resident Evil 7
2025-06-26 17:50:00,7.99,7.99,7.99,2016-11-01 17:10:18,3159,6,19.99,1,60.03001500750374,2025-06-26 17:50:00,0.0,Resident Evil 7
2025-07-10 17:11:08,19.99,7.99,19.99,2016-11-01 17:10:18,3173,7,19.99,0,0.0,2025-06-26 17:50:00,13.0,Resident Evil 7
2025-08-11 17:11:11,7.99,7.99,7.99,2016-11-01 17:10:18,3205,8,19.99,1,60.03001500750374,2025-08-11 17:11:11,0.0,Resident Evil 7
2025-08-24 17:01:12,19.99,7.99,19.99,2016-11-01 17:10:18,3217,8,19.99,0,0.0,2025-08-11 17:11:11,12.0,Resident Evil 7
2025-09-23 17:01:17,7.99,7.99,7.99,2016-11-01 17:10:18,3247,9,7.99,0,0.0,2025-08-11 17:11:11,42.0,Resident Evil 7
2025-10-06 17:11:13,19.99,7.99,19.99,2016-11-01 17:10:18,3261,10,7.99,0,0.0,2025-08-11 17:11:11,56.0,Resident Evil 7
2025-10-29 17:01:20,7.99,7.99,7.99,2016-11-01 17:10:18,3283,10,7.99,0,0.0,2025-08-11 17:11:11,78.0,Resident Evil 7
2025-11-11 17:05:03,19.99,7.99,19.99,2016-11-01 17:10:18,3296,11,7.99,0,0.0,2025-08-11 17:11:11,91.0,Resident Evil 7
2025-12-11 00:05:53,19.99,7.99,19.99,2016-11-01 17:10:18,3326,12,19.99,0,0.0,2025-08-11 17:11:11,121.0,Resident Evil 7
2025-12-11 00:05:53,,7.99,,2016-11-01 17:10:18,3326,12,19.99,0,0.0,2025-08-11 17:11:11,121.0,Resident Evil 7
2021-01-21 23:50:06,79.99,79.99,79.99,2021-01-21 23:50:06,0,1,79.99,0,0.0,,999.0,Resident Evil Village
2021-10-20 17:05:40,59.99,59.99,59.99,2021-01-21 23:50:06,271,10,59.99,0,0.0,,999.0,Resident Evil Village
2021-11-01 17:53:39,79.99,59.99,79.99,2021-01-21 23:50:06,283,11,79.99,0,0.0,,999.0,Resident Evil Village
2021-11-24 18:09:57,51.99,51.99,51.99,2021-01-21 23:50:06,306,11,79.99,1,35.00437554694336,2021-11-24 18:09:57,0.0,Resident Evil Village
2021-12-01 18:20:54,79.99,51.99,79.99,2021-01-21 23:50:06,313,12,79.99,0,0.0,2021-11-24 18:09:57,7.0,Resident Evil Village
2021-12-08 18:20:04,51.99,51.99,51.99,2021-01-21 23:50:06,320,12,79.99,1,35.00437554694336,2021-12-08 18:20:04,0.0,Resident Evil Village
2021-12-13 18:02:51,79.99,51.99,79.99,2021-01-21 23:50:06,325,12,79.99,0,0.0,2021-12-08 18:20:04,4.0,Resident Evil Village
2021-12-22 18:10:20,51.99,51.99,51.99,2021-01-21 23:50:06,334,12,79.99,1,35.00437554694336,2021-12-22 18:10:20,0.0,Resident Evil Village
2021-12-22 18:13:15,51.99,51.99,51.99,2021-01-21 23:50:06,334,12,51.99,0,0.0,2021-12-22 18:10:20,0.0,Resident Evil Village
2022-01-05 18:28:25,79.99,51.99,79.99,2021-01-21 23:50:06,348,1,79.99,0,0.0,2021-12-22 18:10:20,14.0,Resident Evil Village
2022-01-20 19:30:03,59.99,51.99,59.99,2021-01-21 23:50:06,363,1,79.99,1,25.00312539067383,2022-01-20 19:30:03,0.0,Resident Evil Village
2022-01-27 18:24:21,29.99,29.99,29.99,2021-01-21 23:50:06,370,1,79.99,1,62.50781347668459,2022-01-27 18:24:21,0.0,Resident Evil Village
2022-02-03 18:24:32,59.99,29.99,59.99,2021-01-21 23:50:06,377,2,79.99,1,25.00312539067383,2022-02-03 18:24:32,0.0,Resident Evil Village
2022-03-14 18:40:08,29.99,29.99,29.99,2021-01-21 23:50:06,416,3,79.99,1,62.50781347668459,2022-03-14 18:40:08,0.0,Resident Evil Village
2022-03-21 17:23:01,59.99,29.99,59.99,2021-01-21 23:50:06,423,3,79.99,1,25.00312539067383,2022-03-21 17:23:01,0.0,Resident Evil Village
2022-04-25 17:02:42,29.99,29.99,29.99,2021-01-21 23:50:06,458,4,79.99,1,62.50781347668459,2022-04-25 17:02:42,0.0,Resident Evil Village
2022-05-02 17:22:56,59.99,29.99,59.99,2021-01-21 23:50:06,465,5,59.99,0,0.0,2022-04-25 17:02:42,7.0,Resident Evil Village
2022-05-03 23:25:22,79.99,29.99,79.99,2021-01-21 23:50:06,466,5,79.99,0,0.0,2022-04-25 17:02:42,8.0,Resident Evil Village
2022-05-04 03:20:03,59.99,29.99,59.99,2021-01-21 23:50:06,467,5,59.99,0,0.0,2022-04-25 17:02:42,8.0,Resident Evil Village
2022-05-31 17:02:19,51.99,29.99,51.99,2021-01-21 23:50:06,494,5,59.99,1,13.335555925987663,2022-05-31 17:02:19,0.0,Resident Evil Village
2022-06-01 03:01:03,29.99,29.99,29.99,2021-01-21 23:50:06,495,6,59.99,1,50.00833472245374,2022-06-01 03:01:03,0.0,Resident Evil Village
2022-06-01 06:01:10,51.99,29.99,51.99,2021-01-21 23:50:06,495,6,51.99,0,0.0,2022-06-01 03:01:03,0.0,Resident Evil Village
2022-06-01 17:02:24,29.99,29.99,29.99,2021-01-21 23:50:06,495,6,51.99,1,42.31582996730141,2022-06-01 17:02:24,0.0,Resident Evil Village
2022-06-13 18:30:02,59.99,29.99,59.99,2021-01-21 23:50:06,507,6,59.99,0,0.0,2022-06-01 17:02:24,12.0,Resident Evil Village
2022-06-23 17:27:20,29.99,29.99,29.99,2021-01-21 23:50:06,517,6,59.99,1,50.00833472245374,2022-06-23 17:27:20,0.0,Resident Evil Village
2022-06-23 17:30:47,29.99,29.99,29.99,2021-01-21 23:50:06,517,6,29.99,0,0.0,2022-06-23 17:27:20,0.0,Resident Evil Village
2022-07-07 17:27:55,59.99,29.99,59.99,2021-01-21 23:50:06,531,7,59.99,0,0.0,2022-06-23 17:27:20,14.0,Resident Evil Village
2022-07-22 00:05:02,39.99,29.99,39.99,2021-01-21 23:50:06,546,7,59.99,1,33.338889814969164,2022-07-22 00:05:02,0.0,Resident Evil Village
2022-09-08 17:02:35,29.99,29.99,29.99,2021-01-21 23:50:06,594,9,29.99,0,0.0,2022-07-22 00:05:02,48.0,Resident Evil Village
2022-09-19 17:23:01,39.99,29.99,39.99,2021-01-21 23:50:06,605,9,29.99,0,0.0,2022-07-22 00:05:02,59.0,Resident Evil Village
2022-09-20 23:20:06,0.0,,0.0,2021-01-21 23:50:06,606,9,29.99,1,100.0,2022-09-20 23:20:06,0.0,Resident Evil Village
2022-09-21 03:10:02,39.99,29.99,39.99,2021-01-21 23:50:06,607,9,29.99,0,0.0,2022-09-20 23:20:06,0.0,Resident Evil Village
2022-10-19 17:02:30,29.99,29.99,29.99,2021-01-21 23:50:06,635,10,29.99,0,0.0,2022-09-20 23:20:06,28.0,Resident Evil Village
2022-11-01 17:22:54,39.99,29.99,39.99,2021-01-21 23:50:06,648,11,29.99,0,0.0,2022-09-20 23:20:06,41.0,Resident Evil Village
2022-11-22 18:15:47,29.99,29.99,29.99,2021-01-21 23:50:06,669,11,29.99,0,0.0,2022-09-20 23:20:06,62.0,Resident Evil Village
2022-11-29 18:24:31,39.99,29.99,39.99,2021-01-21 23:50:06,676,11,29.99,0,0.0,2022-09-20 23:20:06,69.0,Resident Evil Village
2022-12-08 18:02:33,19.99,19.99,19.99,2021-01-21 23:50:06,685,12,29.99,1,33.34444814938313,2022-12-08 18:02:33,0.0,Resident Evil Village
2022-12-14 18:02:34,39.99,19.99,39.99,2021-01-21 23:50:06,691,12,29.99,0,0.0,2022-12-08 18:02:33,6.0,Resident Evil Village
2022-12-22 18:12:09,19.99,19.99,19.99,2021-01-21 23:50:06,699,12,29.99,1,33.34444814938313,2022-12-22 18:12:09,0.0,Resident Evil Village
2023-01-05 18:24:57,39.99,19.99,39.99,2021-01-21 23:50:06,713,1,29.99,0,0.0,2022-12-22 18:12:09,14.0,Resident Evil Village
2023-01-19 18:02:38,19.99,19.99,19.99,2021-01-21 23:50:06,727,1,29.99,1,33.34444814938313,2023-01-19 18:02:38,0.0,Resident Evil Village
2023-01-31 18:02:32,39.99,19.99,39.99,2021-01-21 23:50:06,739,1,29.99,0,0.0,2023-01-19 18:02:38,11.0,Resident Evil Village
2023-03-03 18:02:31,19.99,19.99,19.99,2021-01-21 23:50:06,770,3,29.99,1,33.34444814938313,2023-03-03 18:02:31,0.0,Resident Evil Village
2023-03-23 17:24:29,39.99,19.99,39.99,2021-01-21 23:50:06,790,3,29.99,0,0.0,2023-03-03 18:02:31,19.0,Resident Evil Village
2023-04-24 17:23:17,19.99,19.99,19.99,2021-01-21 23:50:06,822,4,29.99,1,33.34444814938313,2023-04-24 17:23:17,0.0,Resident Evil Village
2023-05-07 17:02:37,39.99,19.99,39.99,2021-01-21 23:50:06,835,5,29.99,0,0.0,2023-04-24 17:23:17,12.0,Resident Evil Village
2023-06-06 17:02:37,19.99,19.99,19.99,2021-01-21 23:50:06,865,6,29.99,1,33.34444814938313,2023-06-06 17:02:37,0.0,Resident Evil Village
2023-06-20 17:02:36,39.99,19.99,39.99,2021-01-21 23:50:06,879,6,39.99,0,0.0,2023-06-06 17:02:37,13.0,Resident Evil Village
2023-06-29 17:30:35,19.99,19.99,19.99,2021-01-21 23:50:06,888,6,39.99,1,50.01250312578145,2023-06-29 17:30:35,0.0,Resident Evil Village
2023-07-13 17:24:46,39.99,19.99,39.99,2021-01-21 23:50:06,902,7,39.99,0,0.0,2023-06-29 17:30:35,13.0,Resident Evil Village
2023-07-24 17:23:13,19.99,19.99,19.99,2021-01-21 23:50:06,913,7,39.99,1,50.01250312578145,2023-07-24 17:23:13,0.0,Resident Evil Village
2023-08-07 17:23:10,39.99,19.99,39.99,2021-01-21 23:50:06,927,8,39.99,0,0.0,2023-07-24 17:23:13,13.0,Resident Evil Village
2023-09-11 17:23:03,19.99,19.99,19.99,2021-01-21 23:50:06,962,9,39.99,1,50.01250312578145,2023-09-11 17:23:03,0.0,Resident Evil Village
2023-09-25 17:23:07,39.99,19.99,39.99,2021-01-21 23:50:06,976,9,39.99,0,0.0,2023-09-11 17:23:03,14.0,Resident Evil Village
2023-10-25 17:02:13,15.99,15.99,15.99,2021-01-21 23:50:06,1006,10,39.99,1,60.01500375093774,2023-10-25 17:02:13,0.0,Resident Evil Village
2023-11-07 17:05:07,39.99,15.99,39.99,2021-01-21 23:50:06,1019,11,39.99,0,0.0,2023-10-25 17:02:13,13.0,Resident Evil Village
2023-11-21 18:13:25,15.99,15.99,15.99,2021-01-21 23:50:06,1033,11,39.99,1,60.01500375093774,2023-11-21 18:13:25,0.0,Resident Evil Village
2023-11-28 18:30:22,39.99,15.99,39.99,2021-01-21 23:50:06,1040,11,39.99,0,0.0,2023-11-21 18:13:25,7.0,Resident Evil Village
2023-12-07 18:02:45,15.99,15.99,15.99,2021-01-21 23:50:06,1049,12,39.99,1,60.01500375093774,2023-12-07 18:02:45,0.0,Resident Evil Village
2024-01-04 18:39:18,39.99,15.99,39.99,2021-01-21 23:50:06,1077,1,39.99,0,0.0,2023-12-07 18:02:45,28.0,Resident Evil Village
2024-01-24 18:02:11,15.99,15.99,15.99,2021-01-21 23:50:06,1097,1,39.99,1,60.01500375093774,2024-01-24 18:02:11,0.0,Resident Evil Village
2024-01-30 18:02:13,39.99,15.99,39.99,2021-01-21 23:50:06,1103,1,39.99,0,0.0,2024-01-24 18:02:11,6.0,Resident Evil Village
2024-02-29 18:02:22,15.99,15.99,15.99,2021-01-21 23:50:06,1133,2,39.99,1,60.01500375093774,2024-02-29 18:02:22,0.0,Resident Evil Village
2024-03-21 17:30:31,39.99,15.99,39.99,2021-01-21 23:50:06,1154,3,39.99,0,0.0,2024-02-29 18:02:22,20.0,Resident Evil Village
2024-04-15 17:23:17,15.99,15.99,15.99,2021-01-21 23:50:06,1179,4,39.99,1,60.01500375093774,2024-04-15 17:23:17,0.0,Resident Evil Village
2024-04-29 17:23:04,39.99,15.99,39.99,2021-01-21 23:50:06,1193,4,39.99,0,0.0,2024-04-15 17:23:17,13.0,Resident Evil Village
2024-06-07 17:02:20,15.99,15.99,15.99,2021-01-21 23:50:06,1232,6,39.99,1,60.01500375093774,2024-06-07 17:02:20,0.0,Resident Evil Village
2024-06-21 17:02:19,39.99,15.99,39.99,2021-01-21 23:50:06,1246,6,39.99,0,0.0,2024-06-07 17:02:20,13.0,Resident Evil Village
2024-06-27 17:53:36,15.99,15.99,15.99,2021-01-21 23:50:06,1252,6,39.99,1,60.01500375093774,2024-06-27 17:53:36,0.0,Resident Evil Village
2024-07-11 17:30:12,39.99,15.99,39.99,2021-01-21 23:50:06,1266,7,39.99,0,0.0,2024-06-27 17:53:36,13.0,Resident Evil Village
2024-07-22 17:23:24,15.99,15.99,15.99,2021-01-21 23:50:06,1277,7,39.99,1,60.01500375093774,2024-07-22 17:23:24,0.0,Resident Evil Village
2024-08-05 17:23:10,39.99,15.99,39.99,2021-01-21 23:50:06,1291,8,39.99,0,0.0,2024-07-22 17:23:24,13.0,Resident Evil Village
2024-09-16 17:24:51,15.99,15.99,15.99,2021-01-21 23:50:06,1333,9,39.99,1,60.01500375093774,2024-09-16 17:24:51,0.0,Resident Evil Village
2024-09-29 17:03:00,39.99,15.99,39.99,2021-01-21 23:50:06,1346,9,39.99,0,0.0,2024-09-16 17:24:51,12.0,Resident Evil Village
2024-10-29 17:02:14,15.99,15.99,15.99,2021-01-21 23:50:06,1376,10,39.99,1,60.01500375093774,2024-10-29 17:02:14,0.0,Resident Evil Village
2024-11-12 17:05:03,39.99,15.99,39.99,2021-01-21 23:50:06,1390,11,39.99,0,0.0,2024-10-29 17:02:14,14.0,Resident Evil Village
2024-11-27 18:26:10,15.99,15.99,15.99,2021-01-21 23:50:06,1405,11,39.99,1,60.01500375093774,2024-11-27 18:26:10,0.0,Resident Evil Village
2024-12-04 18:30:29,39.99,15.99,39.99,2021-01-21 23:50:06,1412,12,39.99,0,0.0,2024-11-27 18:26:10,7.0,Resident Evil Village
2024-12-12 18:02:29,15.99,15.99,15.99,2021-01-21 23:50:06,1420,12,39.99,1,60.01500375093774,2024-12-12 18:02:29,0.0,Resident Evil Village
2025-01-02 19:01:27,39.99,15.99,39.99,2021-01-21 23:50:06,1441,1,39.99,0,0.0,2024-12-12 18:02:29,21.0,Resident Evil Village
2025-01-27 18:21:24,15.99,15.99,15.99,2021-01-21 23:50:06,1466,1,39.99,1,60.01500375093774,2025-01-27 18:21:24,0.0,Resident Evil Village
2025-02-10 18:21:21,39.99,15.99,39.99,2021-01-21 23:50:06,1480,2,39.99,0,0.0,2025-01-27 18:21:24,13.0,Resident Evil Village
2025-03-12 17:01:25,15.99,15.99,15.99,2021-01-21 23:50:06,1510,3,39.99,1,60.01500375093774,2025-03-12 17:01:25,0.0,Resident Evil Village
2025-03-24 17:21:16,39.99,15.99,39.99,2021-01-21 23:50:06,1522,3,39.99,0,0.0,2025-03-12 17:01:25,12.0,Resident Evil Village
2025-04-23 17:01:19,15.99,15.99,15.99,2021-01-21 23:50:06,1552,4,39.99,1,60.01500375093774,2025-04-23 17:01:19,0.0,Resident Evil Village
2025-05-06 17:01:10,39.99,15.99,39.99,2021-01-21 23:50:06,1565,5,39.99,0,0.0,2025-04-23 17:01:19,12.0,Resident Evil Village
2025-06-05 17:01:17,9.99,9.99,9.99,2021-01-21 23:50:06,1595,6,39.99,1,75.01875468867216,2025-06-05 17:01:17,0.0,Resident Evil Village
2025-06-19 17:01:11,39.99,9.99,39.99,2021-01-21 23:50:06,1609,6,39.99,0,0.0,2025-06-05 17:01:17,13.0,Resident Evil Village
2025-06-26 18:57:50,9.99,9.99,9.99,2021-01-21 23:50:06,1616,6,39.99,1,75.01875468867216,2025-06-26 18:57:50,0.0,Resident Evil Village
2025-07-10 17:11:08,39.99,9.99,39.99,2021-01-21 23:50:06,1630,7,39.99,0,0.0,2025-06-26 18:57:50,13.0,Resident Evil Village
2025-08-11 17:11:11,9.99,9.99,9.99,2021-01-21 23:50:06,1662,8,39.99,1,75.01875468867216,2025-08-11 17:11:11,0.0,Resident Evil Village
2025-08-24 17:01:12,39.99,9.99,39.99,2021-01-21 23:50:06,1675,8,39.99,0,0.0,2025-08-11 17:11:11,12.0,Resident Evil Village
2025-09-23 17:01:21,9.99,9.99,9.99,2021-01-21 23:50:06,1705,9,39.99,1,75.01875468867216,2025-09-23 17:01:21,0.0,Resident Evil Village
2025-10-06 17:11:13,39.99,9.99,39.99,2021-01-21 23:50:06,1718,10,39.99,0,0.0,2025-09-23 17:01:21,13.0,Resident Evil Village
2025-10-29 17:01:20,9.99,9.99,9.99,2021-01-21 23:50:06,1741,10,39.99,1,75.01875468867216,2025-10-29 17:01:20,0.0,Resident Evil Village
2025-11-11 17:05:03,39.99,9.99,39.99,2021-01-21 23:50:06,1754,11,39.99,0,0.0,2025-10-29 17:01:20,13.0,Resident Evil Village
2025-11-18 18:01:16,14.99,9.99,14.99,2021-01-21 23:50:06,1761,11,39.99,1,62.515628907226805,2025-11-18 18:01:16,0.0,Resident Evil Village
2025-12-02 18:01:13,39.99,9.99,39.99,2021-01-21 23:50:06,1775,12,39.99,0,0.0,2025-11-18 18:01:16,13.0,Resident Evil Village
2025-12-11 00:08:54,39.99,9.99,39.99,2021-01-21 23:50:06,1784,12,39.99,0,0.0,2025-11-18 18:01:16,22.0,Resident Evil Village
2025-12-11 00:08:54,,9.99,,2021-01-21 23:50:06,1784,12,39.99,0,0.0,2025-11-18 18:01:16,22.0,Resident Evil Village
2024-05-30 22:50:02,69.99,69.99,69.99,2024-05-30 22:50:02,0,5,69.99,0,0.0,,999.0,Silent Hill 2
2024-11-27 18:33:41,55.99,55.99,55.99,2024-05-30 22:50:02,180,11,55.99,0,0.0,,999.0,Silent Hill 2
2024-12-04 18:33:45,69.99,55.99,69.99,2024-05-30 22:50:02,187,12,69.99,0,0.0,,999.0,Silent Hill 2
2024-12-12 18:03:25,63.99,55.99,63.99,2024-05-30 22:50:02,195,12,69.99,1,8.572653236176587,2024-12-12 18:03:25,0.0,Silent Hill 2
2024-12-18 18:03:45,69.99,55.99,69.99,2024-05-30 22:50:02,201,12,69.99,0,0.0,2024-12-12 18:03:25,6.0,Silent Hill 2
2024-12-19 20:30:27,55.99,55.99,55.99,2024-05-30 22:50:02,202,12,69.99,1,20.002857551078712,2024-12-19 20:30:27,0.0,Silent Hill 2
2025-01-02 19:01:24,69.99,55.99,69.99,2024-05-30 22:50:02,216,1,69.99,0,0.0,2024-12-19 20:30:27,13.0,Silent Hill 2
2025-03-13 17:16:16,48.99,48.99,48.99,2024-05-30 22:50:02,286,3,69.99,1,30.00428632661808,2025-03-13 17:16:16,0.0,Silent Hill 2
2025-03-20 18:01:11,69.99,48.99,69.99,2024-05-30 22:50:02,293,3,69.99,0,0.0,2025-03-13 17:16:16,7.0,Silent Hill 2
2025-06-12 13:35:03,41.99,41.99,41.99,2024-05-30 22:50:02,377,6,69.99,1,40.005715102157446,2025-06-12 13:35:03,0.0,Silent Hill 2
2025-06-19 13:35:03,69.99,41.99,69.99,2024-05-30 22:50:02,384,6,69.99,0,0.0,2025-06-12 13:35:03,7.0,Silent Hill 2
2025-06-26 17:21:32,41.99,41.99,41.99,2024-05-30 22:50:02,391,6,69.99,1,40.005715102157446,2025-06-26 17:21:32,0.0,Silent Hill 2
2025-06-26 19:57:57,41.99,41.99,41.99,2024-05-30 22:50:02,391,6,69.99,1,40.005715102157446,2025-06-26 19:57:57,0.0,Silent Hill 2
2025-07-10 17:11:07,69.99,41.99,69.99,2024-05-30 22:50:02,405,7,69.99,0,0.0,2025-06-26 19:57:57,13.0,Silent Hill 2
2025-11-24 18:11:11,34.99,34.99,34.99,2024-05-30 22:50:02,542,11,69.99,1,50.007143877696805,2025-11-24 18:11:11,0.0,Silent Hill 2
2025-12-08 18:11:09,69.99,34.99,69.99,2024-05-30 22:50:02,556,12,69.99,0,0.0,2025-11-24 18:11:11,13.0,Silent Hill 2
2025-12-11 00:06:04,69.99,34.99,69.99,2024-05-30 22:50:02,559,12,69.99,0,0.0,2025-11-24 18:11:11,16.0,Silent Hill 2
2025-12-11 00:06:04,,34.99,,2024-05-30 22:50:02,559,12,69.99,0,0.0,2025-11-24 18:11:11,16.0,Silent Hill 2
2017-06-12 05:00:05,59.99,59.99,59.99,2017-06-12 05:00:05,0,6,59.99,0,0.0,,999.0,The Evil Within 2
2017-11-22 18:02:40,29.99,29.99,29.99,2017-06-12 05:00:05,163,11,29.99,0,0.0,,999.0,The Evil Within 2
2017-11-22 18:08:51,59.99,29.99,59.99,2017-06-12 05:00:05,163,11,59.99,0,0.0,,999.0,The Evil Within 2
2017-11-22 18:45:57,29.99,29.99,29.99,2017-06-12 05:00:05,163,11,29.99,0,0.0,,999.0,The Evil Within 2
2017-11-28 18:15:54,59.99,29.99,59.99,2017-06-12 05:00:05,169,11,59.99,0,0.0,,999.0,The Evil Within 2
2017-12-07 18:10:29,29.99,29.99,29.99,2017-06-12 05:00:05,178,12,29.99,0,0.0,,999.0,The Evil Within 2
2017-12-09 18:10:21,59.99,29.99,59.99,2017-06-12 05:00:05,180,12,59.99,0,0.0,,999.0,The Evil Within 2
2017-12-21 18:09:13,29.99,29.99,29.99,2017-06-12 05:00:05,192,12,29.99,0,0.0,,999.0,The Evil Within 2
2018-01-04 19:07:00,59.99,29.99,59.99,2017-06-12 05:00:05,206,1,59.99,0,0.0,,999.0,The Evil Within 2
2018-02-14 17:10:19,29.99,29.99,29.99,2017-06-12 05:00:05,247,2,29.99,0,0.0,,999.0,The Evil Within 2
2018-02-19 18:19:07,59.99,29.99,59.99,2017-06-12 05:00:05,252,2,59.99,0,0.0,,999.0,The Evil Within 2
2018-06-10 17:10:27,29.99,29.99,29.99,2017-06-12 05:00:05,363,6,29.99,0,0.0,,999.0,The Evil Within 2
2018-06-17 17:10:32,59.99,29.99,59.99,2017-06-12 05:00:05,370,6,59.99,0,0.0,,999.0,The Evil Within 2
2018-06-21 17:44:34,23.99,23.99,23.99,2017-06-12 05:00:05,374,6,59.99,1,60.010001666944504,2018-06-21 17:44:34,0.0,The Evil Within 2
2018-07-05 17:21:49,59.99,23.99,59.99,2017-06-12 05:00:05,388,7,59.99,0,0.0,2018-06-21 17:44:34,13.0,The Evil Within 2
2018-08-07 17:10:33,23.99,23.99,23.99,2017-06-12 05:00:05,421,8,59.99,1,60.010001666944504,2018-08-07 17:10:33,0.0,The Evil Within 2
2018-08-14 17:11:13,59.99,23.99,59.99,2017-06-12 05:00:05,428,8,59.99,0,0.0,2018-08-07 17:10:33,7.0,The Evil Within 2
2018-11-21 18:56:50,19.79,19.79,19.79,2017-06-12 05:00:05,527,11,59.99,1,67.01116852808802,2018-11-21 18:56:50,0.0,The Evil Within 2
2018-11-27 19:31:48,59.99,19.79,59.99,2017-06-12 05:00:05,533,11,59.99,0,0.0,2018-11-21 18:56:50,6.0,The Evil Within 2
2018-12-06 18:21:30,19.79,19.79,19.79,2017-06-12 05:00:05,542,12,59.99,1,67.01116852808802,2018-12-06 18:21:30,0.0,The Evil Within 2
2018-12-11 06:13:03,59.99,19.79,59.99,2017-06-12 05:00:05,547,12,59.99,0,0.0,2018-12-06 18:21:30,4.0,The Evil Within 2
2018-12-20 18:59:00,19.79,19.79,19.79,2017-06-12 05:00:05,556,12,59.99,1,67.01116852808802,2018-12-20 18:59:00,0.0,The Evil Within 2
2019-01-03 20:13:59,59.99,19.79,59.99,2017-06-12 05:00:05,570,1,59.99,0,0.0,2018-12-20 18:59:00,14.0,The Evil Within 2
2019-02-04 18:13:46,19.79,19.79,19.79,2017-06-12 05:00:05,602,2,59.99,1,67.01116852808802,2019-02-04 18:13:46,0.0,The Evil Within 2
2019-02-11 21:06:20,59.99,19.79,59.99,2017-06-12 05:00:05,609,2,59.99,0,0.0,2019-02-04 18:13:46,7.0,The Evil Within 2
2019-06-07 17:01:04,29.99,19.79,29.99,2017-06-12 05:00:05,725,6,59.99,1,50.00833472245374,2019-06-07 17:01:04,0.0,The Evil Within 2
2019-06-17 17:12:15,59.99,19.79,59.99,2017-06-12 05:00:05,735,6,59.99,0,0.0,2019-06-07 17:01:04,10.0,The Evil Within 2
2019-06-25 17:48:58,19.79,19.79,19.79,2017-06-12 05:00:05,743,6,59.99,1,67.01116852808802,2019-06-25 17:48:58,0.0,The Evil Within 2
2019-07-09 18:04:58,59.99,19.79,59.99,2017-06-12 05:00:05,757,7,59.99,0,0.0,2019-06-25 17:48:58,14.0,The Evil Within 2
2019-07-23 17:14:33,14.99,14.99,14.99,2017-06-12 05:00:05,771,7,59.99,1,75.01250208368062,2019-07-23 17:14:33,0.0,The Evil Within 2
2019-07-30 17:12:53,59.99,14.99,59.99,2017-06-12 05:00:05,778,7,59.99,0,0.0,2019-07-23 17:14:33,6.0,The Evil Within 2
2019-10-28 17:14:38,19.79,14.99,19.79,2017-06-12 05:00:05,868,10,59.99,1,67.01116852808802,2019-10-28 17:14:38,0.0,The Evil Within 2
2019-11-01 17:18:45,59.99,14.99,59.99,2017-06-12 05:00:05,872,11,59.99,0,0.0,2019-10-28 17:14:38,4.0,The Evil Within 2
2019-11-26 18:08:17,14.99,14.99,14.99,2017-06-12 05:00:05,897,11,59.99,1,75.01250208368062,2019-11-26 18:08:17,0.0,The Evil Within 2
2019-12-03 18:21:12,59.99,14.99,59.99,2017-06-12 05:00:05,904,12,59.99,0,0.0,2019-11-26 18:08:17,7.0,The Evil Within 2
2019-12-03 22:30:11,39.99,14.99,39.99,2017-06-12 05:00:05,904,12,59.99,1,33.338889814969164,2019-12-03 22:30:11,0.0,The Evil Within 2
2019-12-19 18:07:56,9.99,9.99,9.99,2017-06-12 05:00:05,920,12,59.99,1,83.3472245374229,2019-12-19 18:07:56,0.0,The Evil Within 2
2020-01-02 18:13:33,39.99,9.99,39.99,2017-06-12 05:00:05,934,1,59.99,1,33.338889814969164,2020-01-02 18:13:33,0.0,The Evil Within 2
2020-01-23 18:11:16,9.99,9.99,9.99,2017-06-12 05:00:05,955,1,59.99,1,83.3472245374229,2020-01-23 18:11:16,0.0,The Evil Within 2
2020-01-27 19:16:15,39.99,9.99,39.99,2017-06-12 05:00:05,959,1,59.99,1,33.338889814969164,2020-01-27 19:16:15,0.0,The Evil Within 2
2020-04-30 17:05:16,19.99,9.99,19.99,2017-06-12 05:00:05,1053,4,59.99,1,66.67777962993833,2020-04-30 17:05:16,0.0,The Evil Within 2
2020-05-06 17:04:46,39.99,9.99,39.99,2017-06-12 05:00:05,1059,5,59.99,1,33.338889814969164,2020-05-06 17:04:46,0.0,The Evil Within 2
2020-06-25 17:07:41,11.99,9.99,11.99,2017-06-12 05:00:05,1109,6,59.99,1,80.01333555592599,2020-06-25 17:07:41,0.0,The Evil Within 2
2020-07-09 17:44:23,39.99,9.99,39.99,2017-06-12 05:00:05,1123,7,59.99,1,33.338889814969164,2020-07-09 17:44:23,0.0,The Evil Within 2
2020-08-04 17:05:45,11.99,9.99,11.99,2017-06-12 05:00:05,1149,8,59.99,1,80.01333555592599,2020-08-04 17:05:45,0.0,The Evil Within 2
2020-08-11 17:05:50,39.99,9.99,39.99,2017-06-12 05:00:05,1156,8,59.99,1,33.338889814969164,2020-08-11 17:05:50,0.0,The Evil Within 2
